label;id;date;query;user;tweet
4;1970580017;Sat May 30 04:26:01 PDT 2009;NO_QUERY;iLivebymusic;@tommcfly progs 
4;2177521629;Mon Jun 15 06:15:10 PDT 2009;NO_QUERY;PaigePassion;@thataddchick Awwww! 
4;1978430782;Sat May 30 23:20:06 PDT 2009;NO_QUERY;xZullyZombiex;@graceywoohoo Ohhh, haha. I just like don't know anybody these days. Thx 
4;1989953487;Mon Jun 01 03:23:19 PDT 2009;NO_QUERY;bogwhoppit;@nadiaparry glad it went well for u 
0;1754190527;Sun May 10 05:20:56 PDT 2009;NO_QUERY;rossautomatica;@Emily_Morden yeah i know  arg and i was stressed enough as it was! lol. not sure what to do about the pumpkins song, really not sure.
4;1999356176;Mon Jun 01 20:04:38 PDT 2009;NO_QUERY;rivajonas;@AlissaDoan The truth hurts 
0;1989056282;Mon Jun 01 00:12:09 PDT 2009;NO_QUERY;bourach;fuck just found a grey hair in my eyebrow - don't want to turn into alistair darling in negative 
4;1469068440;Tue Apr 07 05:04:24 PDT 2009;NO_QUERY;toddtrausch;is sick and tired of being sick and tired  
0;2054345848;Sat Jun 06 07:08:51 PDT 2009;NO_QUERY;stuemper;Just told my cousin bye,he leaves for basic training tuesday 
4;1978556201;Sat May 30 23:43:44 PDT 2009;NO_QUERY;Brandieee;@Jdiamondisme Joeyyyyyyyyyyyyy miss youuu&lt
4;1969174302;Fri May 29 23:14:04 PDT 2009;NO_QUERY;shutupmeg;(@MeganDelicious) 11:11 p.m. Brit says (to phone) &quot
0;1469755860;Tue Apr 07 07:19:33 PDT 2009;NO_QUERY;jcmoreno14;had a dream where he was trying to tell his friends that he had just found out he had a child w/ someone, but they didn't care. 
0;1676284901;Fri May 01 21:35:59 PDT 2009;NO_QUERY;sknow;I'm so going to bed without my waffle house 
0;2176150826;Mon Jun 15 03:03:34 PDT 2009;NO_QUERY;Tenaciousgreen;Surfed this morning, strange session. Big swell, no shape, hard to paddle onto waves. 2 waves in 1 and half hours, disappointed 
4;2178298580;Mon Jun 15 07:29:42 PDT 2009;NO_QUERY;CH3LS3A;last day of web design with kelly. photoshoot on the webcams 
4;1835071332;Mon May 18 05:03:30 PDT 2009;NO_QUERY;littlej610;going to bed.... 
4;1880782026;Fri May 22 02:29:09 PDT 2009;NO_QUERY;Peanut009;5:30am...off the phone..done texting, IM'ing and emailing...ZzZ time  
4;1557821398;Sun Apr 19 06:09:15 PDT 2009;NO_QUERY;Lottiie_;@himynameisalan nothing up  you? im exittedddd    Freeking hell  xox
4;1970339838;Sat May 30 03:27:46 PDT 2009;NO_QUERY;zuppaholic;@adrence  always lazy to tidy up the house right? I know the feeling! lol..enjoy your weekend activities... 
0;2242324869;Fri Jun 19 12:03:03 PDT 2009;NO_QUERY;Ebbylicious;Plans went to shit 
4;1692566337;Sun May 03 20:16:33 PDT 2009;NO_QUERY;PkmnTrainerJ;Cheers to all for bday wishes. 
4;1976287881;Sat May 30 17:00:08 PDT 2009;NO_QUERY;redrobinrockn;@_SDO ahhhh U R SO TWEET! Now, where's that martini? 
0;1834918529;Mon May 18 04:36:43 PDT 2009;NO_QUERY;reebek;Can you break knuckles? Cz i think i did. 
4;2057637841;Sat Jun 06 13:22:42 PDT 2009;NO_QUERY;dreamer13;can't stop smiling! 
4;1572984875;Mon Apr 20 23:16:07 PDT 2009;NO_QUERY;Sugadoll;@Anastasiiaa oh thats great... 
0;2214743477;Wed Jun 17 17:10:17 PDT 2009;NO_QUERY;Gee_Dot;I'm abt to put another TheraFlu strip on my tongue. I shld b sleep w/i the hr. These cold symptoms shld b gone in time 4 Jide's funeral 
0;2051653561;Fri Jun 05 22:29:36 PDT 2009;NO_QUERY;_tinaaa;I haaaate this game. Its so  addicting and i get so mad when the little creatures kill me! 
0;1992986664;Mon Jun 01 09:38:50 PDT 2009;NO_QUERY;peteconnolly;@andyphilp Thanks Andy - I already knew that.  I feel old too - 3 hours of strimming and my arms have seized up 
0;1573663890;Tue Apr 21 02:14:59 PDT 2009;NO_QUERY;Chirael;Have to be up in less than 3 hours - afraid to go to sleep 
0;1826313230;Sun May 17 08:12:37 PDT 2009;NO_QUERY;donginator;4 papers. Staying up as late as possible to learn all that I can 
4;1469955056;Tue Apr 07 07:55:12 PDT 2009;NO_QUERY;Missmoore18;work today 9 to 530 no second job today Yay 
4;1971255725;Sat May 30 06:38:39 PDT 2009;NO_QUERY;Kanne0729;Watching Obsessed!! 
0;1976551447;Sat May 30 18:25:16 PDT 2009;NO_QUERY;LAuREN__G;i am finally home and just wen i thought i could relax i realized the amount of assignments i have...what funn 
4;2015119603;Wed Jun 03 03:45:42 PDT 2009;NO_QUERY;mollyjay18;@fountain1987 good interview!!  gonna miss you!!! good luck for the future  xxx
0;2064900035;Sun Jun 07 07:26:25 PDT 2009;NO_QUERY;prinessbeca;I feel hurty and headachy and gross. 
4;2002105551;Tue Jun 02 03:09:40 PDT 2009;NO_QUERY;aerobic247;@garry1bowie I can swing my handbag with the best of them! 
4;2058691475;Sat Jun 06 15:26:30 PDT 2009;NO_QUERY;LukeGodfrey;Watching Signs with Alex... And Frankie  Film sucks!!
0;2322196117;Wed Jun 24 22:12:18 PDT 2009;NO_QUERY;hwen;@mabeltango I slept at 5am! It's madness... 
4;2181898119;Mon Jun 15 12:26:53 PDT 2009;NO_QUERY;cayleetwigg;@ItsChelseaStaub I hate when that happens lol 
0;2226607553;Thu Jun 18 12:09:43 PDT 2009;NO_QUERY;garcianicky;well they just told me that my grandma has lung cancer and for her i gave up my oportunity for my dream i hope you get better 
0;1982650292;Sun May 31 11:37:52 PDT 2009;NO_QUERY;ThatDancer;@que_day26 I want a pupppyy  I stay in miami! lol
4;2187225606;Mon Jun 15 19:58:30 PDT 2009;NO_QUERY;Apprehend;Im a very open girl and if you remain respectful, we will have a lot of fun  See my pics here http://sa9.us/HornySophie
4;2176697174;Mon Jun 15 04:32:11 PDT 2009;NO_QUERY;tarrywild;http://twitpic.com/7ghgw - he is HOT 
0;2183299826;Mon Jun 15 14:18:59 PDT 2009;NO_QUERY;wallacewallace;The reality that I'm going to have to leave Las Vegas and all my new friends is giving me feelings akin to summer camp ending 
0;1753949153;Sun May 10 04:16:17 PDT 2009;NO_QUERY;riotradio;@thesouthernstar hiyah, baru sempet bales skrg -_-
0;1794465004;Thu May 14 05:52:33 PDT 2009;NO_QUERY;dilbilliards;@AnthonyDSanders thanks
4;2000698437;Mon Jun 01 22:44:00 PDT 2009;NO_QUERY;lyndsaydeitner;Is home...ahhh spent way toooo much money and chopped off 4 inches of her hair 
4;2177350729;Mon Jun 15 05:57:05 PDT 2009;NO_QUERY;ljmcpherson;Good morning twitterverse! 
4;2001076228;Mon Jun 01 23:46:19 PDT 2009;NO_QUERY;jenifersf;@michaeljnelson Oh, and that pic rebisAZ has, she is standing next to Joel Hodgson.  She still manages to one-up me every time. 
4;2175898265;Mon Jun 15 02:19:11 PDT 2009;NO_QUERY;kaidyz;@Kkkriss that movie? 
0;2204024098;Wed Jun 17 01:07:33 PDT 2009;NO_QUERY;anambanana;@piaaguirre yeah. I plan to sleep when I get home. Hahah. But I have training. :| this year's gonna be a stressful year for me. 
0;2266208838;Sun Jun 21 08:05:58 PDT 2009;NO_QUERY;laurenlove711;is having a pretty crappy fathers day 
4;1984747281;Sun May 31 15:43:40 PDT 2009;NO_QUERY;tinamarelina;ancient roman fun things in the morning  WE GET TO SLEEP IN TILL 8 OMG
0;2187105688;Mon Jun 15 19:47:54 PDT 2009;NO_QUERY;jennybeast;nyquil. EW 
4;1677443868;Sat May 02 02:06:19 PDT 2009;NO_QUERY;erikarhanetan;Watching Enchanted at Star Movies 
0;2054796325;Sat Jun 06 08:06:03 PDT 2009;NO_QUERY;AdrienneRobinso;I want to go see The Hangover tonight with Ryan but don't have a babysitter 
4;1998165406;Mon Jun 01 18:06:00 PDT 2009;NO_QUERY;loweeeeeeee;the years almost over! graduation here i come! 
4;1573684100;Tue Apr 21 02:21:03 PDT 2009;NO_QUERY;seoptimise;@cosmond thanks a lot for the mention - great to be listed! 
0;1556794255;Sun Apr 19 00:22:38 PDT 2009;NO_QUERY;merihn;Michelle Ryan would have been an awesome companion. 
0;1978771968;Sun May 31 00:24:56 PDT 2009;NO_QUERY;ellecolise;Good night...but feeling pretty sick now  can't sleep either...ickkk.
0;2214745882;Wed Jun 17 17:10:29 PDT 2009;NO_QUERY;mrsjjohnson09;Missing so you think you can dance 
4;1551084797;Sat Apr 18 08:06:23 PDT 2009;NO_QUERY;Seeyam;Gute Nacht tweeters! i'ma hear from yall later 
4;1693876478;Mon May 04 00:07:45 PDT 2009;NO_QUERY;sidekickshelby;@aznjaime im quite fond of that song.. 
0;2217525816;Wed Jun 17 20:59:53 PDT 2009;NO_QUERY;riyaan;Oh, so bittersweet. I love The Unusuals and I'm so sad tonight was the end. 
0;1995317999;Mon Jun 01 13:17:51 PDT 2009;NO_QUERY;MollieMcFly;@tommcfly  awwss, wish i could come for a swim   and omg init i wanna see that filmm :O  hoe bout me sasha you danny dougie and harry 
0;2062270352;Sat Jun 06 22:46:11 PDT 2009;NO_QUERY;jerryfetus;Mum just told me about how her friend's son OD'd and died the other day.....WHY IS THIS RELEVANT 
0;2252139184;Sat Jun 20 05:33:14 PDT 2009;NO_QUERY;Victoria_B33;too bad the weather is the only thing after my son i look forward to  once you loose it there's no going back
4;1969848567;Sat May 30 01:27:30 PDT 2009;NO_QUERY;Hezzington;@Jessiica15 Danielle has all the seasons on dvd if you still talk to her. You should ask to borrow, at least. 
4;2068649688;Sun Jun 07 14:27:10 PDT 2009;NO_QUERY;mindyourgap;never seen so many Arrrr's since I played Monkey Island  But hey, The Pirate Party got over 7%, which is roughly 640k votes.
4;1834229384;Mon May 18 02:07:40 PDT 2009;NO_QUERY;Mmmm_UK_Sara;Monday morning and I have a PLAN!!!! Muhahahaaa!!! 
4;2057421308;Sat Jun 06 12:58:31 PDT 2009;NO_QUERY;techiekat;Settling down with tea and biscuits for HIG(abm)NFY. 
0;2187792350;Mon Jun 15 20:48:50 PDT 2009;NO_QUERY;myohmy2boys;@terri5me2000 I'm glad to hear ur better! I've had a horrible day, that why I'm just on now 
0;1753414097;Sun May 10 01:31:11 PDT 2009;NO_QUERY;kissability;@spoonerist oh that sucks  Maybe you can text her, and tell her, you are here to talk if she has any questions!
0;2175161914;Mon Jun 15 00:14:38 PDT 2009;NO_QUERY;diehardtryhard;i miss my hotdog pillow.  and my dog. 
0;2002246379;Tue Jun 02 03:37:45 PDT 2009;NO_QUERY;mkisarockstar;Would like to get back into my hole. 
4;1993373111;Mon Jun 01 10:16:19 PDT 2009;NO_QUERY;yikes77;@DDsBoston How's it going Erica? 
4;1986373352;Sun May 31 18:44:59 PDT 2009;NO_QUERY;Radicalpwner;You make me Smile with my Heart 
4;2018976951;Wed Jun 03 10:48:29 PDT 2009;NO_QUERY;SullivanTire;@HubScout I'm just sayin'! 
4;1975104596;Sat May 30 14:27:26 PDT 2009;NO_QUERY;ABeadles;Tonight is my last night in the restaurant business... And i am just fine with this! 
0;2213978972;Wed Jun 17 16:06:05 PDT 2009;NO_QUERY;Tiffsporl1;At daddys shop... Bored 
4;1969417472;Fri May 29 23:58:39 PDT 2009;NO_QUERY;daphneNKOTBgirl;after multiple mindless facebook quizzes, i believe i may finally be ready to attempt to sleep. until i tweet again...which will be soon 
0;1550755588;Sat Apr 18 07:10:17 PDT 2009;NO_QUERY;em_c;Funtime over, back to the painting 
0;1972136785;Sat May 30 08:38:07 PDT 2009;NO_QUERY;gowers818;going to Sonic later...I need to start Pastor Killians paper 
0;2201076103;Tue Jun 16 19:46:17 PDT 2009;NO_QUERY;rudevils;mmmm lot of work 
4;2177114773;Mon Jun 15 05:28:50 PDT 2009;NO_QUERY;danielreardon;@xxroxy so ur to blame!!! 
4;1976942054;Sat May 30 19:38:45 PDT 2009;NO_QUERY;kidkrull;I got my coffee and Propagandhi &quot
4;1793458888;Thu May 14 02:46:31 PDT 2009;NO_QUERY;NikkiPixie;Having a good day. STILL working on the psych assignment, but it's nearly done. Then the celebrations begin! 
4;2191310798;Tue Jun 16 05:00:17 PDT 2009;NO_QUERY;ThinkFordFirst;Congratulations Ford Motor Company on 106 great years today! Let's keep it going! 
4;2071682597;Sun Jun 07 19:46:14 PDT 2009;NO_QUERY;breakingthedawn;@jessicatmo if anyone says they know your future, they're lying. free-will changes futures constantly so no one person could know 
0;1985178679;Sun May 31 16:35:23 PDT 2009;NO_QUERY;duaes;I love everything but the sunroof is the most, hate the price though 
0;1967488352;Fri May 29 19:40:24 PDT 2009;NO_QUERY;lelandgirl;@hollia369 its official... she's really mad and refuses to talk to me. i tried talking to her when she got on gmail... but she ignored me 
4;1955946912;Thu May 28 20:54:17 PDT 2009;NO_QUERY;mketchum;@stinaleighbee OMG, I was addicted to the original! Now I have to watch that  too.  More reason to twitter toghether 
0;1760278786;Sun May 10 21:06:37 PDT 2009;NO_QUERY;tgirl567;Doing math homework!!! Ahhhhhh. Soo boring 
0;1961894088;Fri May 29 10:12:18 PDT 2009;NO_QUERY;hyde_end;Never before in the field of human conflict have so many hard drives died on me.   What a waste of a day.
4;1551363752;Sat Apr 18 08:51:41 PDT 2009;NO_QUERY;kendiixd;so i guesss im not in coolifornia anymore how exiting 
0;2301286517;Tue Jun 23 15:14:30 PDT 2009;NO_QUERY;Constant_Pain;@Britztwit Looky, its me, connie!  I made a personal twitter account -- can't always say what I'd like in my site one 
4;1690980193;Sun May 03 16:49:14 PDT 2009;NO_QUERY;NKANGEL74;@DonnieWahlberg WHOOHOO!!!!!!!!!!!!! Have a great time tonight D 
4;1999199734;Mon Jun 01 19:48:43 PDT 2009;NO_QUERY;GabbyLucia;watching marley and me 
4;2189839158;Tue Jun 16 01:02:41 PDT 2009;NO_QUERY;s_t_e_f_f_i;back from school...good results of the final exames 
4;2001965647;Tue Jun 02 02:41:15 PDT 2009;NO_QUERY;the66;New London Gig for August on the Horizon, stay posted! We do love a 66 smoke shindig 
4;2004852021;Tue Jun 02 08:50:30 PDT 2009;NO_QUERY;Gnawzy8ed;@HeyMickey Makes me sad   There's gonna be a big group of us...I'm bringing my new girlfriend 
4;1882196631;Fri May 22 06:25:17 PDT 2009;NO_QUERY;tarasales;Loving working with buyers! Need some listing...do you know anyone that needs to sell their home? Send them my way 
0;2055524606;Sat Jun 06 09:28:35 PDT 2009;NO_QUERY;alexvalentin;just got my tonsils out  i feel like poop.  hopefully gabby comes over today, cheer me up.
4;2045916684;Fri Jun 05 11:25:38 PDT 2009;NO_QUERY;Breannimal;Close To Home live in the studio ALLLL Day, stickam.com/cthlive  ...4:30pm check in for a live audio preview of their new stuff!! 
4;2058845084;Sat Jun 06 15:44:32 PDT 2009;NO_QUERY;nexic;@tinytwitter tinytwitter is cool, i would have the new version 
0;1967932295;Fri May 29 20:28:13 PDT 2009;NO_QUERY;jengallegos;OMG!! I just shaved my dog bald!     poor thing is so embarrassed!
0;1690760621;Sun May 03 16:18:53 PDT 2009;NO_QUERY;margaretwest13;Never wait too late to go prom dress shoppn! 
0;2241881841;Fri Jun 19 11:29:52 PDT 2009;NO_QUERY;AshleyMagliane;#peterfacinelli AAAWWW! NO! @PrinceNuada is about to die!Then it plays freaking Barry Manilow n I cry EVERYTIME! 'Cant Smile Without You' 
4;1932760635;Tue May 26 22:09:28 PDT 2009;NO_QUERY;CandyceMac;is missing him so much but i get to see his gorgeous face soon!!!  im so happy!
0;2190442346;Tue Jun 16 02:44:35 PDT 2009;NO_QUERY;icedgems03;@ddlovato wow you must be exhausted ! You were awesome last night!!! I'm travelling back home today 
4;2015149065;Wed Jun 03 03:51:04 PDT 2009;NO_QUERY;fissionxuiptz;@ireckon good call on the blues supporters. Follow well-deserved 
0;1676635301;Fri May 01 22:39:44 PDT 2009;NO_QUERY;kjenn18;I lost beer pong  to trey and justin
0;1824524421;Sun May 17 01:45:25 PDT 2009;NO_QUERY;mcraddictal;@PotFace i start working at an ice cream shop next weekend. 
4;1794225902;Thu May 14 05:17:39 PDT 2009;NO_QUERY;jmfield;Parents are coming to spend a couple of nights at the new house.  Eek!  I'm hardly ready (not ready at all).  Oh, well... 
0;2046949156;Fri Jun 05 12:55:50 PDT 2009;NO_QUERY;DivasMistress;@MiaMcK ty mami....but im no PR  but I do get my promoting on 
4;1991608594;Mon Jun 01 07:20:49 PDT 2009;NO_QUERY;Jon75;@Keris I do have a cat with me and my bf might take his shirt off if we ask nicely! 
0;1677491261;Sat May 02 02:21:37 PDT 2009;NO_QUERY;TenaciousTan;has a bit of a cold and is exhausted 
4;2052832700;Sat Jun 06 02:11:55 PDT 2009;NO_QUERY;billiejolucille;Someone hold hands with Jenelle for me 
0;1932341411;Tue May 26 21:16:34 PDT 2009;NO_QUERY;elweber05;Stupid thing wont let me put a pic up! 
4;2061198470;Sat Jun 06 20:22:41 PDT 2009;NO_QUERY;moonstone23;@UtahProgressive shhh that's why you keep liquor in your food storage here 
0;2267097147;Sun Jun 21 09:37:13 PDT 2009;NO_QUERY;reevester;@sud_ Yo bhaio!Im cool yaar.but back to pune n college.and its so boring!  Miss mumbai and all those night parties n my car!  sup wid u?
4;1557918970;Sun Apr 19 06:34:15 PDT 2009;NO_QUERY;thedyb;@Reddic lord child, so many nuances: you watch the show, won't miss it, but not a fan, ooookay 
4;2014199751;Wed Jun 03 00:45:53 PDT 2009;NO_QUERY;boonken;@derekyap Ha ha just meeting up with some friends before we head out to Urbanattics later. And for shopping of course 
0;2251724896;Sat Jun 20 04:23:40 PDT 2009;NO_QUERY;Mezandy;Bad omen... New custom has pigeons in it, and nasty evil one eyed cat from next door just killed one on my garage roof!!!!! 
4;2181250591;Mon Jun 15 11:34:21 PDT 2009;NO_QUERY;marksiegwart;@jon_raub Hey Jon man so cool to see you on Twitter!!! So tech. eh!! lol So when were you going to I.M. me man!!!!  You loose conection?
4;1677720718;Sat May 02 03:37:10 PDT 2009;NO_QUERY;tinkhanson;@gettingdirty Heheh hey whatever you're comfortable with - don't catch cold! In other news, I see ur avatar changed is your foot better? 
4;2049985670;Fri Jun 05 17:51:31 PDT 2009;NO_QUERY;RiotxChick;fuck fuck fuck i have nothing to do Dx!!! planning on hanging out with mah friends tommrow 
0;1981098542;Sun May 31 08:24:50 PDT 2009;NO_QUERY;MurrComm;Need help with a cat that will no longer use her litterbox. Any suggestions welcome. Getting very frustrated... 
4;1824842509;Sun May 17 03:10:53 PDT 2009;NO_QUERY;WillyLiechty;@ChUu57 Yep! 
0;2299798633;Tue Jun 23 13:21:35 PDT 2009;NO_QUERY;Roisin2508;has just finished work and wants to sleep  bed please ?
0;2255885235;Sat Jun 20 11:56:21 PDT 2009;NO_QUERY;Travisramos17;still wishing i could of gone to montreal last night to see the friday part of virgin music fest  thats a bummer keep rockin hedley!!
4;1982466918;Sun May 31 11:15:59 PDT 2009;NO_QUERY;ericahenriksen;I love days off 
4;1969897496;Sat May 30 01:38:45 PDT 2009;NO_QUERY;ffmusicdj;@tjslater mad props for TNG dude 
4;1823015138;Sat May 16 20:54:58 PDT 2009;NO_QUERY;gabrielle_xoxo;Reading The Creative Habit by Twyla Tharp  It's pretty inspirational.
0;1989254411;Mon Jun 01 00:53:04 PDT 2009;NO_QUERY;yatsuha;Oh I forgot to mention, I'm probably either going to get fired or coached at work tomorrow for a mistake... yay 
4;2065315895;Sun Jun 07 08:20:38 PDT 2009;NO_QUERY;darerule;@MAKEUPMANMAE aww that made me smile  thanks marcus, im also blessed to have great friends as well.
4;2193032409;Tue Jun 16 07:54:11 PDT 2009;NO_QUERY;Zoekatherine;Last day of highschool &amp
0;2043990484;Fri Jun 05 08:42:37 PDT 2009;NO_QUERY;Jai_Starr;@stardeezi I don't want to and you can't make me 
0;2190470008;Tue Jun 16 02:49:19 PDT 2009;NO_QUERY;bethfoster;@alexabelin How horrible for you! I hope it wasn't sunny too  Lucky boy - did you chat?
4;2012931216;Tue Jun 02 21:34:11 PDT 2009;NO_QUERY;YarielaNolasco;Hello peeps I'm hungry kind of I hope I fill better tomorrow because I wanna workout  to get in shape before the 27th 
4;1995807331;Mon Jun 01 14:04:38 PDT 2009;NO_QUERY;franka91;just got homee after a day/afternoon/evening spentt with matess 
